country,region,region_code,start_date,end_date,days,year,week,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change
Austria,Austria,0,24-05-2021,30-05-2021,7,2021,21,8922082,1492,75,1435.398876,56.6011236,1417,0.84061097,0.634393672,0.039432331
Austria,Austria,0,31-05-2021,06-06-2021,7,2021,22,8922082,1609,56,1428.198876,180.8011236,1553,0.627656191,2.026445437,0.1265938
Austria,Austria,0,07-06-2021,13-06-2021,7,2021,23,8922082,1565,38,1426.198876,138.8011236,1527,0.425909558,1.555703294,0.097322418
Austria,Austria,0,14-06-2021,20-06-2021,7,2021,24,8922082,1605,30,1457.198876,147.8011236,1575,0.336244388,1.656576611,0.101428244
Austria,Austria,0,21-06-2021,27-06-2021,7,2021,25,8922082,1655,27,1421.398876,233.6011236,1628,0.302619949,2.61823556,0.164345932
Austria,Austria,0,28-06-2021,04-07-2021,7,2021,26,8922082,1511,21,1413.598876,97.4011236,1490,0.235371071,1.091686039,0.068902944
Austria,Austria,0,05-07-2021,11-07-2021,7,2021,27,8922082,1471,15,1448.998876,22.0011236,1456,0.168122194,0.246591811,0.015183672
Austria,Austria,0,12-07-2021,18-07-2021,7,2021,28,8922082,1460,13,1391.198876,68.8011236,1447,0.145705901,0.771133056,0.049454557
Austria,Austria,0,19-07-2021,25-07-2021,7,2021,29,8922082,1584,13,1483.598876,100.4011236,1571,0.145705901,1.125310478,0.067674036
Austria,Austria,0,26-07-2021,01-08-2021,7,2021,30,8922082,1535,12,1502.598876,32.4011236,1523,0.134497755,0.363156532,0.021563389
Austria,Austria,0,02-08-2021,08-08-2021,7,2021,31,8922082,1461,23,1518.598876,-57.5988764,1438,0.257787364,-0.645576631,-0.03792896
Austria,Austria,0,09-08-2021,15-08-2021,7,2021,32,8922082,1630,13,1439.998876,190.0011236,1617,0.145705901,2.129560383,0.131945328
Austria,Austria,0,16-08-2021,22-08-2021,7,2021,33,8922082,1624,13,1474.398876,149.6011236,1611,0.145705901,1.676751274,0.101465842
Austria,Austria,0,23-08-2021,29-08-2021,7,2021,34,8922082,1576,28,1447.598876,128.4011236,1548,0.313828095,1.439138573,0.088699381
Austria,Austria,0,30-08-2021,05-09-2021,7,2021,35,8922082,1555,37,1440.598876,114.4011236,1518,0.414701412,1.282224526,0.079412198
Austria,Austria,0,06-09-2021,12-09-2021,7,2021,36,8922082,1632,59,1390.998876,241.0011236,1573,0.661280629,2.701175842,0.173257598
Austria,Austria,0,13-09-2021,19-09-2021,7,2021,37,8922082,1584,68,1438.598876,145.4011236,1516,0.762153946,1.62967706,0.101071345
Austria,Austria,0,20-09-2021,26-09-2021,7,2021,38,8922082,1581,77,1436.798876,144.2011236,1504,0.863027262,1.616227284,0.100362776
Austria,Austria,0,27-09-2021,03-10-2021,7,2021,39,8922082,1676,76,1485.398876,190.6011236,1600,0.851819116,2.136285271,0.128316459
Austria,Austria,0,04-10-2021,10-10-2021,7,2021,40,8922082,1607,77,1524.198876,82.8011236,1530,0.863027262,0.928047104,0.054324357
Austria,Austria,0,11-10-2021,17-10-2021,7,2021,41,8922082,1636,87,1532.798876,103.2011236,1549,0.975108725,1.156693287,0.067328549
Austria,Austria,0,18-10-2021,24-10-2021,7,2021,42,8922082,1727,113,1518.998876,208.0011236,1614,1.266520527,2.331307016,0.136933033
Austria,Austria,0,25-10-2021,31-10-2021,7,2021,43,8922082,1896,137,1522.798876,373.2011236,1759,1.535516038,4.182892778,0.245075781
Austria,Austria,0,01-11-2021,07-11-2021,7,2021,44,8922082,1946,192,1526.798876,419.2011236,1754,2.151964082,4.698467506,0.274562112
Austria,Austria,0,08-11-2021,14-11-2021,7,2021,45,8922082,2063,288,1523.198876,539.8011236,1775,3.227946123,6.050169945,0.354386503
Austria,Austria,0,15-11-2021,21-11-2021,7,2021,46,8922082,2120,386,1566.198876,553.8011236,1734,4.326344456,6.207083992,0.353595659
Austria,Austria,0,22-11-2021,28-11-2021,7,2021,47,8922082,2158,463,1551.798876,606.2011236,1695,5.189371718,6.794390856,0.390644131
Austria,Austria,0,29-11-2021,05-12-2021,7,2021,48,8922082,2209,483,1559.998876,649.0011236,1726,5.413534644,7.274099516,0.416026661
Austria,Austria,0,06-12-2021,12-12-2021,7,2021,49,8922082,2133,443,1616.798876,516.2011236,1690,4.965208793,5.785657693,0.319273554
Austria,Austria,0,13-12-2021,19-12-2021,7,2021,50,8922082,1938,305,1620.598876,317.4011236,1633,3.418484609,3.557478216,0.195854217
Austria,Austria,0,20-12-2021,26-12-2021,7,2021,51,8922082,1854,197,1667.398876,186.6011236,1657,2.208004813,2.091452686,0.111911509
Austria,Austria,0,27-12-2021,02-01-2022,7,2021,52,8922082,1864,156,1748.998876,115.0011236,1708,1.748470817,1.288949413,0.065752543
Austria,Austria,0,03-01-2022,09-01-2022,7,2022,1,8922082,1756,86,1792.023736,-36.02373595,1670,0.963900578,-0.403759301,-0.020102265
Austria,Austria,0,10-01-2022,16-01-2022,7,2022,2,8922082,1679,73,1846.690403,-167.6904026,1606,0.818194677,-1.879498559,-0.09080591
Austria,Austria,0,17-01-2022,23-01-2022,7,2022,3,8922082,1817,71,1803.690403,13.30959738,1746,0.795778384,0.149175914,0.007379092
Austria,Austria,0,24-01-2022,30-01-2022,7,2022,4,8922082,1766,103,1767.857069,-1.857069288,1663,1.154439065,-0.020814304,-0.001050463
Austria,Austria,0,31-01-2022,06-02-2022,7,2022,5,8922082,1792,122,1855.523736,-63.52373596,1670,1.367393844,-0.711983324,-0.034234936
Austria,Austria,0,07-02-2022,13-02-2022,7,2022,6,8922082,1856,165,1826.523736,29.47626404,1691,1.849344133,0.330374279,0.016137904
Austria,Austria,0,14-02-2022,20-02-2022,7,2022,7,8922082,1916,197,1813.023736,102.976264,1719,2.208004813,1.154173029,0.056798078
Austria,Austria,0,21-02-2022,27-02-2022,7,2022,8,8922082,1847,205,1820.357069,26.64293071,1642,2.297669983,0.298617864,0.014636101
Austria,Austria,0,28-02-2022,06-03-2022,7,2022,9,8922082,1957,226,1832.848596,124.1514045,1731,2.533041055,1.3915071,0.067736858
Austria,Austria,0,07-03-2022,13-03-2022,7,2022,10,8922082,1848,193,1770.848596,77.15140449,1655,2.163172228,0.864724226,0.043567476
Austria,Austria,0,14-03-2022,20-03-2022,7,2022,11,8922082,1918,225,1728.648596,189.3514045,1693,2.521832909,2.122278236,0.109537245
Austria,Austria,0,21-03-2022,27-03-2022,7,2022,12,8922082,1999,280,1615.248596,383.7514045,1719,3.138280953,4.301141869,0.237580398
Austria,Austria,0,28-03-2022,03-04-2022,7,2022,13,8922082,1954,290,1663.048596,290.9514045,1664,3.250362415,3.261025896,0.174950633
Austria,Austria,0,04-04-2022,10-04-2022,7,2022,14,8922082,1963,227,1602.648596,360.3514045,1736,2.544249201,4.038871247,0.224847422
Austria,Austria,0,11-04-2022,17-04-2022,7,2022,15,8922082,1813,179,1563.448596,249.5514045,1634,2.006258181,2.797008641,0.159615996
Austria,Austria,0,18-04-2022,24-04-2022,7,2022,16,8922082,1653,107,1540.648596,112.3514045,1546,1.19927165,1.259250974,0.072924744
Austria,Austria,0,25-04-2022,01-05-2022,7,2022,17,8922082,1686,95,1487.448596,198.5514045,1591,1.064773895,2.225393182,0.133484549
Austria,Austria,0,02-05-2022,08-05-2022,7,2022,18,8922082,1649,60,1481.848596,167.1514045,1589,0.672488776,1.873457389,0.112799246
Austria,Austria,0,09-05-2022,15-05-2022,7,2022,19,8922082,1571,32,1456.648596,114.3514045,1539,0.35866068,1.281667267,0.078503082
Austria,Austria,0,16-05-2022,22-05-2022,7,2022,20,8922082,1593,28,1480.248596,112.7514045,1565,0.313828095,1.263734233,0.076170587
Austria,Austria,0,23-05-2022,29-05-2022,7,2022,21,8922082,1520,40,1438.848596,81.15140449,1480,0.44832585,0.909556811,0.056400239
Austria,Austria,0,30-05-2022,05-06-2022,7,2022,22,8922082,1564,43,1431.648596,132.3514045,1521,0.481950289,1.483413899,0.092446851
Austria,Austria,0,06-06-2022,12-06-2022,7,2022,23,8922082,1579,25,1429.648596,149.3514045,1554,0.280203657,1.673952386,0.104467213
Austria,Austria,0,13-06-2022,19-06-2022,7,2022,24,8922082,1622,21,1460.648596,161.3514045,1601,0.235371071,1.808450141,0.110465587
Austria,Austria,0,20-06-2022,26-06-2022,7,2022,25,8922082,1652,31,1424.848596,227.1514045,1621,0.347452534,2.545946165,0.159421433
Austria,Austria,0,27-06-2022,03-07-2022,7,2022,26,8922082,1621,42,1417.048596,203.9514045,1579,0.470742143,2.285917172,0.143926895
Belgium,Belgium,0,30-12-2019,05-01-2020,7,2020,1,11611420,2234,0,2346.930243,-112.9302434,2234,0,-0.972579094,-0.048118279
Belgium,Belgium,0,06-01-2020,12-01-2020,7,2020,2,11611420,2388,0,2406.930243,-18.93024345,2388,0,-0.163031252,-0.007864891
Belgium,Belgium,0,13-01-2020,19-01-2020,7,2020,3,11611420,2314,0,2387.263577,-73.26357678,2314,0,-0.630961388,-0.030689354
Belgium,Belgium,0,20-01-2020,26-01-2020,7,2020,4,11611420,2204,0,2368.59691,-164.5969101,2204,0,-1.417543333,-0.069491313
Belgium,Belgium,0,27-01-2020,02-02-2020,7,2020,5,11611420,2356,0,2466.930243,-110.9302434,2356,0,-0.955354672,-0.044966915
Belgium,Belgium,0,03-02-2020,09-02-2020,7,2020,6,11611420,2169,0,2417.763577,-248.7635768,2169,0,-2.142404433,-0.102889951
Belgium,Belgium,0,10-02-2020,16-02-2020,7,2020,7,11611420,2307,0,2470.09691,-163.0969101,2307,0,-1.404625017,-0.066028547
Belgium,Belgium,0,17-02-2020,23-02-2020,7,2020,8,11611420,2301,0,2439.263577,-138.2635768,2301,0,-1.190755108,-0.056682508
Belgium,Belgium,0,24-02-2020,01-03-2020,7,2020,9,11611420,2249,0,2523.916292,-274.9162921,2249,0,-2.367637138,-0.108924489
Belgium,Belgium,0,02-03-2020,08-03-2020,7,2020,10,11611420,2212,0,2431.916292,-219.9162921,2212,0,-1.893965528,-0.090429219
Belgium,Belgium,0,09-03-2020,15-03-2020,7,2020,11,11611420,2234,4,2323.716292,-89.71629213,2230,0.034448844,-0.772655645,-0.03860897
Belgium,Belgium,0,16-03-2020,22-03-2020,7,2020,12,11611420,2554,71,2301.316292,252.6837079,2483,0.611466987,2.176165429,0.109799643
Belgium,Belgium,0,23-03-2020,29-03-2020,7,2020,13,11611420,3198,356,2205.916292,992.0837079,2842,3.065947145,8.544034303,0.449737695
Belgium,Belgium,0,30-03-2020,05-04-2020,7,2020,14,11611420,4021,1016,2098.716292,1922.283708,3005,8.750006459,16.55511305,0.915933094
Belgium,Belgium,0,06-04-2020,12-04-2020,7,2020,15,11611420,4292,2153,2074.316292,2217.683708,2139,18.54209046,19.0991602,1.069115504
Belgium,Belgium,0,13-04-2020,19-04-2020,7,2020,16,11611420,3703,2083,2030.516292,1672.483708,1620,17.93923568,14.40378272,0.823674114
Belgium,Belgium,0,20-04-2020,26-04-2020,7,2020,17,11611420,3039,1411,2011.316292,1027.683708,1628,12.15182984,8.850629018,0.51095082
Belgium,Belgium,0,27-04-2020,03-05-2020,7,2020,18,11611420,2429,750,1991.316292,437.6837079,1679,6.459158311,3.769424479,0.219796177
Belgium,Belgium,0,04-05-2020,10-05-2020,7,2020,19,11611420,2390,812,2009.316292,380.6837079,1578,6.993115398,3.278528448,0.189459325
Belgium,Belgium,0,11-05-2020,17-05-2020,7,2020,20,11611420,2042,396,1960.316292,81.68370787,1646,3.410435588,0.703477334,0.041668637
Belgium,Belgium,0,18-05-2020,24-05-2020,7,2020,21,11611420,2082,228,1949.316292,132.6837079,1854,1.963584127,1.142700099,0.068066793
Belgium,Belgium,0,25-05-2020,31-05-2020,7,2020,22,11611420,1983,187,1910.516292,72.48370787,1796,1.610483472,0.624244992,0.03793933
Belgium,Belgium,0,01-06-2020,07-06-2020,7,2020,23,11611420,1799,128,1857.116292,-58.11629213,1671,1.102363018,-0.500509775,-0.031293836
Belgium,Belgium,0,08-06-2020,14-06-2020,7,2020,24,11611420,1899,60,1839.716292,59.28370787,1839,0.516732665,0.510563806,0.032224375
Belgium,Belgium,0,15-06-2020,21-06-2020,7,2020,25,11611420,1822,41,1901.716292,-79.71629213,1781,0.353100654,-0.686533535,-0.041918078
Belgium,Belgium,0,22-06-2020,28-06-2020,7,2020,26,11611420,1968,36,1876.116292,91.88370787,1932,0.310039599,0.791321887,0.048975486
Belgium,Belgium,0,29-06-2020,05-07-2020,7,2020,27,11611420,1768,39,2002.316292,-234.3162921,1729,0.335876232,-2.017981368,-0.117022617
Belgium,Belgium,0,06-07-2020,12-07-2020,7,2020,28,11611420,1682,11,1840.916292,-158.9162921,1671,0.094734322,-1.368620652,-0.086324562
Belgium,Belgium,0,13-07-2020,19-07-2020,7,2020,29,11611420,1859,18,1883.916292,-24.91629213,1841,0.155019799,-0.214584367,-0.013225796
Belgium,Belgium,0,20-07-2020,26-07-2020,7,2020,30,11611420,1810,21,1974.916292,-164.9162921,1789,0.180856433,-1.420293919,-0.083505459
Belgium,Belgium,0,27-07-2020,02-08-2020,7,2020,31,11611420,1947,24,1864.516292,82.48370787,1923,0.206693066,0.710367103,0.044238663
Belgium,Belgium,0,03-08-2020,09-08-2020,7,2020,32,11611420,2046,27,1854.516292,191.4837079,2019,0.232529699,1.649098111,0.103252643
Belgium,Belgium,0,10-08-2020,16-08-2020,7,2020,33,11611420,2882,67,1834.316292,1047.683708,2815,0.577018142,9.022873239,0.571157609
Belgium,Belgium,0,17-08-2020,23-08-2020,7,2020,34,11611420,2215,53,1880.916292,334.0837079,2162,0.456447187,2.877199411,0.177617531
Belgium,Belgium,0,24-08-2020,30-08-2020,7,2020,35,11611420,1879,19,1887.116292,-8.116292135,1860,0.163632011,-0.069899221,-0.004300897
Belgium,Belgium,0,31-08-2020,06-09-2020,7,2020,36,11611420,1891,13,1827.116292,63.88370787,1878,0.111958744,0.550179977,0.034964226
Belgium,Belgium,0,07-09-2020,13-09-2020,7,2020,37,11611420,1825,18,1843.516292,-18.51629213,1807,0.155019799,-0.159466216,-0.010044008
Belgium,Belgium,0,14-09-2020,20-09-2020,7,2020,38,11611420,2004,23,1861.916292,142.0837079,1981,0.198080855,1.223654883,0.07631047
Belgium,Belgium,0,21-09-2020,27-09-2020,7,2020,39,11611420,1916,32,1886.716292,29.28370787,1884,0.275590755,0.252197473,0.015520992
Belgium,Belgium,0,28-09-2020,04-10-2020,7,2020,40,11611420,1920,84,1948.116292,-28.11629213,1836,0.723425731,-0.242143443,-0.014432553
Belgium,Belgium,0,05-10-2020,11-10-2020,7,2020,41,11611420,2060,127,1999.116292,60.88370787,1933,1.093750807,0.524343344,0.030455311
Belgium,Belgium,0,12-10-2020,18-10-2020,7,2020,42,11611420,2157,222,1984.116292,172.8837079,1935,1.91191086,1.488910985,0.087133858
Belgium,Belgium,0,19-10-2020,25-10-2020,7,2020,43,11611420,2629,397,1970.916292,658.0837079,2232,3.419047799,5.667555802,0.33389734
Belgium,Belgium,0,26-10-2020,01-11-2020,7,2020,44,11611420,3282,927,1962.516292,1319.483708,2355,7.983519673,11.36367221,0.672342805
Belgium,Belgium,0,02-11-2020,08-11-2020,7,2020,45,11611420,3689,1318,1985.716292,1703.283708,2371,11.35089421,14.66903882,0.857767907
Belgium,Belgium,0,09-11-2020,15-11-2020,7,2020,46,11611420,3432,1366,2023.116292,1408.883708,2066,11.76428034,12.13360388,0.696392844
Belgium,Belgium,0,16-11-2020,22-11-2020,7,2020,47,11611420,3179,1197,2083.916292,1095.083708,1982,10.30881666,9.431092044,0.525493136
Belgium,Belgium,0,23-11-2020,29-11-2020,7,2020,48,11611420,2893,929,2083.316292,809.6837079,1964,8.000744095,6.973167002,0.388651359
Belgium,Belgium,0,30-11-2020,06-12-2020,7,2020,49,11611420,2704,773,2143.716292,560.2837079,1931,6.657239166,4.825281558,0.261360941
Belgium,Belgium,0,07-12-2020,13-12-2020,7,2020,50,11611420,2780,631,2200.116292,579.8837079,2149,5.434305193,4.994080895,0.263569571
Belgium,Belgium,0,14-12-2020,20-12-2020,7,2020,51,11611420,2736,675,2234.716292,501.2837079,2061,5.81324248,4.317161104,0.224316487
Belgium,Belgium,0,21-12-2020,27-12-2020,7,2020,52,11611420,2617,574,2219.516292,397.4837079,2043,4.943409161,3.423213594,0.179085736
Belgium,Belgium,0,28-12-2020,03-01-2021,7,2020,53,11611420,2445,501,2197.629213,247.3707865,1944,4.314717752,2.130409429,0.112562567
Belgium,Belgium,0,04-01-2021,10-01-2021,7,2021,1,11611420,2481,377,2339.969007,141.0309925,2104,3.246803578,1.214588677,0.060270453
Belgium,Belgium,0,11-01-2021,17-01-2021,7,2021,2,11611420,2408,357,2399.969007,8.030992509,2051,3.074559356,0.069164603,0.00334629
Belgium,Belgium,0,18-01-2021,24-01-2021,7,2021,3,11611420,2443,344,2380.302341,62.69765918,2099,2.962600612,0.539965475,0.026340208
Belgium,Belgium,0,25-01-2021,31-01-2021,7,2021,4,11611420,2446,313,2361.635674,84.36432584,2133,2.695622069,0.726563382,0.035722837
Belgium,Belgium,0,01-02-2021,07-02-2021,7,2021,5,11611420,2283,297,2459.969007,-176.9690075,1986,2.557826691,-1.524094447,-0.071939527
Belgium,Belgium,0,08-02-2021,14-02-2021,7,2021,6,11611420,2231,273,2410.802341,-179.8023408,1958,2.351133625,-1.548495712,-0.07458195
Belgium,Belgium,0,15-02-2021,21-02-2021,7,2021,7,11611420,2322,241,2463.135674,-141.1356742,2081,2.075542871,-1.215490217,-0.057299188
Belgium,Belgium,0,22-02-2021,28-02-2021,7,2021,8,11611420,2148,174,2432.302341,-284.3023408,1974,1.498524728,-2.44847177,-0.116886103
Belgium,Belgium,0,01-03-2021,07-03-2021,7,2021,9,11611420,2021,184,2516.955056,-495.9550562,1837,1.584646839,-4.271269631,-0.197045654
Belgium,Belgium,0,08-03-2021,14-03-2021,7,2021,10,11611420,2171,180,2424.955056,-253.9550562,1991,1.550197995,-2.187114549,-0.104725675
Belgium,Belgium,0,15-03-2021,21-03-2021,7,2021,11,11611420,2108,266,2316.755056,-208.7550562,1842,2.290848148,-1.797842608,-0.090106658
Belgium,Belgium,0,22-03-2021,28-03-2021,7,2021,12,11611420,2115,190,2294.355056,-179.3550562,1925,1.636320106,-1.544643602,-0.078172319
Belgium,Belgium,0,29-03-2021,04-04-2021,7,2021,13,11611420,2231,272,2198.955056,32.04494382,1959,2.342521414,0.27597782,0.014572805
Belgium,Belgium,0,05-04-2021,11-04-2021,7,2021,14,11611420,2219,304,2091.755056,127.2449438,1915,2.618112169,1.095860315,0.060831665
Belgium,Belgium,0,12-04-2021,18-04-2021,7,2021,15,11611420,2174,274,2067.355056,106.6449438,1900,2.359745836,0.918448767,0.05158521
Belgium,Belgium,0,19-04-2021,25-04-2021,7,2021,16,11611420,2224,277,2023.555056,200.4449438,1947,2.38558247,1.726274166,0.099055839
Belgium,Belgium,0,26-04-2021,02-05-2021,7,2021,17,11611420,2210,267,2004.355056,205.6449438,1943,2.299460359,1.771057664,0.10259906
Belgium,Belgium,0,03-05-2021,09-05-2021,7,2021,18,11611420,2264,260,1984.355056,279.6449438,2004,2.239174881,2.408361284,0.140924853
Belgium,Belgium,0,10-05-2021,16-05-2021,7,2021,19,11611420,2081,158,2002.355056,78.64494382,1923,1.360729351,0.677306857,0.039276223
Belgium,Belgium,0,17-05-2021,23-05-2021,7,2021,20,11611420,2030,133,1953.355056,76.64494382,1897,1.145424074,0.660082435,0.039237589
Belgium,Belgium,0,24-05-2021,30-05-2021,7,2021,21,11611420,1997,98,1942.355056,54.64494382,1899,0.843996686,0.470613791,0.028133344
Belgium,Belgium,0,31-05-2021,06-06-2021,7,2021,22,11611420,1989,93,1903.555056,85.44494382,1896,0.800935631,0.735869892,0.044887036
Belgium,Belgium,0,07-06-2021,13-06-2021,7,2021,23,11611420,1881,55,1850.155056,30.84494382,1826,0.47367161,0.265643167,0.016671545
Belgium,Belgium,0,14-06-2021,20-06-2021,7,2021,24,11611420,1969,48,1832.755056,136.2449438,1921,0.413386132,1.173370215,0.074338872
Belgium,Belgium,0,21-06-2021,27-06-2021,7,2021,25,11611420,1782,24,1894.755056,-112.7550562,1758,0.206693066,-0.971070344,-0.059509041
Belgium,Belgium,0,28-06-2021,04-07-2021,7,2021,26,11611420,1928,25,1869.155056,58.84494382,1903,0.215305277,0.506785077,0.031482109
Belgium,Belgium,0,05-07-2021,11-07-2021,7,2021,27,11611420,1825,13,1995.355056,-170.3550562,1812,0.111958744,-1.467133703,-0.085375811
Belgium,Belgium,0,12-07-2021,18-07-2021,7,2021,28,11611420,1912,11,1833.955056,78.04494382,1901,0.094734322,0.67213953,0.042555538
Belgium,Belgium,0,19-07-2021,25-07-2021,7,2021,29,11611420,2004,11,1876.955056,127.0449438,1993,0.094734322,1.094137873,0.067686727
Belgium,Belgium,0,26-07-2021,01-08-2021,7,2021,30,11611420,1888,21,1967.955056,-79.95505618,1867,0.180856433,-0.688589821,-0.040628497
Belgium,Belgium,0,02-08-2021,08-08-2021,7,2021,31,11611420,1880,27,1857.555056,22.44494382,1853,0.232529699,0.193300594,0.012083057
Belgium,Belgium,0,09-08-2021,15-08-2021,7,2021,32,11611420,1897,19,1847.555056,49.44494382,1878,0.163632011,0.425830293,0.026762366
Belgium,Belgium,0,16-08-2021,22-08-2021,7,2021,33,11611420,1842,33,1827.355056,14.64494382,1809,0.284202966,0.126125347,0.008014285
Belgium,Belgium,0,23-08-2021,29-08-2021,7,2021,34,11611420,1864,40,1873.955056,-9.95505618,1824,0.344488443,-0.085735045,-0.005312324
Belgium,Belgium,0,30-08-2021,05-09-2021,7,2021,35,11611420,1959,37,1880.155056,78.84494382,1922,0.31865181,0.679029299,0.041935341
Belgium,Belgium,0,06-09-2021,12-09-2021,7,2021,36,11611420,2018,57,1820.155056,197.8449438,1961,0.490896032,1.703882418,0.108696753
Belgium,Belgium,0,13-09-2021,19-09-2021,7,2021,37,11611420,1900,43,1836.555056,63.44494382,1857,0.370325077,0.546401248,0.034545626
